budget,rank,variant_id,rho_global,regime,horizon,sigma_member,n_trajectories,alpha_renormalized,joint_weight_x,scale,A_G_l_max,A_G_c_max,A_G_q_min,joint_public_i1_energy,ProviderA_candidate_id,ProviderB_candidate_id,ProviderC_candidate_id,alpha_renormalized_design,joint_weight_y
2000,1,M3Q_R01,0.95,G1,195.0,0.92,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,200.0,0.9222222222222224,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,205.0,0.9288888888888888,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,210.0,0.9288888888888888,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,215.0,0.9355555555555556,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,220.0,0.9344444444444444,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,225.0,0.9366666666666666,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,230.0,0.9333333333333332,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,235.0,0.9333333333333332,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G1,240.0,0.9377777777777778,900,0.4502727660640246,0.4499009294708063,1.03,0.4680684783301602,2.3750696380594927,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G2,60.0,0.7055555555555556,900,0.4502727660640246,0.4499009294708063,0.94,0.4271692909032529,2.167539281335848,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G2,65.0,0.7311111111111112,900,0.4502727660640246,0.4499009294708063,0.94,0.4271692909032529,2.167539281335848,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G2,70.0,0.7244444444444444,900,0.4502727660640246,0.4499009294708063,0.94,0.4271692909032529,2.167539281335848,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G2,75.0,0.7233333333333334,900,0.4502727660640246,0.4499009294708063,0.94,0.4271692909032529,2.167539281335848,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G2,80.0,0.71,900,0.4502727660640246,0.4499009294708063,0.94,0.4271692909032529,2.167539281335848,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G2,85.0,0.73,900,0.4502727660640246,0.4499009294708063,0.94,0.4271692909032529,2.167539281335848,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G2,90.0,0.7077777777777777,900,0.4502727660640246,0.4499009294708063,0.94,0.4271692909032529,2.167539281335848,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G2,95.0,0.7077777777777777,900,0.4502727660640246,0.4499009294708063,0.94,0.4271692909032529,2.167539281335848,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G2,100.0,0.6977777777777778,900,0.4502727660640246,0.4499009294708063,0.94,0.4271692909032529,2.167539281335848,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G2,105.0,0.7066666666666667,900,0.4502727660640246,0.4499009294708063,0.94,0.4271692909032529,2.167539281335848,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G2,110.0,0.7011111111111111,900,0.4502727660640246,0.4499009294708063,0.94,0.4271692909032529,2.167539281335848,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G2,115.0,0.7011111111111111,900,0.4502727660640246,0.4499009294708063,0.94,0.4271692909032529,2.167539281335848,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G2,120.0,0.6988888888888889,900,0.4502727660640246,0.4499009294708063,0.94,0.4271692909032529,2.167539281335848,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G2,125.0,0.7155555555555555,900,0.4502727660640246,0.4499009294708063,0.94,0.4271692909032529,2.167539281335848,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G2,130.0,0.7077777777777777,900,0.4502727660640246,0.4499009294708063,0.94,0.4271692909032529,2.167539281335848,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G2,135.0,0.7,900,0.4502727660640246,0.4499009294708063,0.94,0.4271692909032529,2.167539281335848,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G2,140.0,0.6944444444444444,900,0.4502727660640246,0.4499009294708063,0.94,0.4271692909032529,2.167539281335848,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G2,145.0,0.6977777777777778,900,0.4502727660640246,0.4499009294708063,0.94,0.4271692909032529,2.167539281335848,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G2,150.0,0.6944444444444444,900,0.4502727660640246,0.4499009294708063,0.94,0.4271692909032529,2.167539281335848,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G2,155.0,0.6933333333333334,900,0.4502727660640246,0.4499009294708063,0.94,0.4271692909032529,2.167539281335848,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
2000,1,M3Q_R01,0.95,G2,160.0,0.6877777777777778,900,0.4502727660640246,0.4499009294708063,0.94,0.4271692909032529,2.167539281335848,0.5,0.4576435924222779,ProviderA_LHS_026,ProviderB_LHS_039,ProviderC_LHS_038,0.4502727660640246,0.4499009294708063
