provider,arm,provider_id,region_id,horizon,region_rho,rho,sigma_i1,sigma_m1_local,p_i1_jeffreys,p_reconstruction_jeffreys,bernoulli_kl,error
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,20.0,0.95,0.99,0.0,0.08,0.0049504950495049506,0.08415841584158416,0.06851263532215209,0.08
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,25.0,0.95,0.99,0.0,0.24,0.0049504950495049506,0.24257425742574257,0.2522497228806142,0.24
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,30.0,0.95,0.99,0.0,0.1,0.0049504950495049506,0.10396039603960396,0.08921713266197928,0.1
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,35.0,0.95,0.99,0.0,0.06,0.0049504950495049506,0.06435643564356436,0.04855538185853747,0.06
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,40.0,0.95,0.99,0.0,0.04,0.0049504950495049506,0.04455445544554455,0.029536306795326928,0.04
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,45.0,0.95,0.99,0.0,0.12,0.0049504950495049506,0.12376237623762376,0.11059066558250685,0.12
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,50.0,0.95,0.99,0.0,0.11,0.0049504950495049506,0.11386138613861387,0.0998229966829372,0.11
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,55.0,0.95,0.99,0.0,0.06,0.0049504950495049506,0.06435643564356436,0.04855538185853747,0.06
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,60.0,0.95,0.99,0.0,0.05,0.0049504950495049506,0.054455445544554455,0.038908080246055646,0.05
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,65.0,0.95,0.99,0.0,0.11,0.0049504950495049506,0.11386138613861387,0.0998229966829372,0.11
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,70.0,0.95,0.99,0.0,0.08,0.0049504950495049506,0.08415841584158416,0.06851263532215209,0.08
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,75.0,0.95,0.99,0.0,0.06,0.0049504950495049506,0.06435643564356436,0.04855538185853747,0.06
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,80.0,0.95,0.99,0.0,0.02,0.0049504950495049506,0.024752475247524754,0.012034154114378451,0.02
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,85.0,0.95,0.99,0.0,0.04,0.0049504950495049506,0.04455445544554455,0.029536306795326928,0.04
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,90.0,0.95,0.99,0.0,0.03,0.0049504950495049506,0.034653465346534656,0.020522104452999144,0.03
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,95.0,0.95,0.99,0.0,0.01,0.0049504950495049506,0.01485148514851485,0.004511903275164127,0.01
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,100.0,0.95,0.99,0.0,0.01,0.0049504950495049506,0.01485148514851485,0.004511903275164127,0.01
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,105.0,0.95,0.99,0.0,0.02,0.0049504950495049506,0.024752475247524754,0.012034154114378451,0.02
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,110.0,0.95,0.99,0.0,0.01,0.0049504950495049506,0.01485148514851485,0.004511903275164127,0.01
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,115.0,0.95,0.99,0.0,0.01,0.0049504950495049506,0.01485148514851485,0.004511903275164127,0.01
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,120.0,0.95,0.99,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,125.0,0.95,0.99,0.0,0.01,0.0049504950495049506,0.01485148514851485,0.004511903275164127,0.01
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,130.0,0.95,0.99,0.0,0.01,0.0049504950495049506,0.01485148514851485,0.004511903275164127,0.01
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,135.0,0.95,0.99,0.0,0.01,0.0049504950495049506,0.01485148514851485,0.004511903275164127,0.01
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,140.0,0.95,0.99,0.0,0.01,0.0049504950495049506,0.01485148514851485,0.004511903275164127,0.01
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,145.0,0.95,0.99,0.0,0.01,0.0049504950495049506,0.01485148514851485,0.004511903275164127,0.01
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,150.0,0.95,0.99,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,155.0,0.95,0.99,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,160.0,0.95,0.99,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,165.0,0.95,0.99,0.0,0.01,0.0049504950495049506,0.01485148514851485,0.004511903275164127,0.01
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,170.0,0.95,0.99,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,175.0,0.95,0.99,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,180.0,0.95,0.99,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,185.0,0.95,0.99,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,190.0,0.95,0.99,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,195.0,0.95,0.99,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,200.0,0.95,0.99,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,205.0,0.95,0.99,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,210.0,0.95,0.99,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,215.0,0.95,0.99,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,220.0,0.95,0.99,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,225.0,0.95,0.99,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,230.0,0.95,0.99,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,235.0,0.95,0.99,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,240.0,0.95,0.99,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,5.0,0.95,0.995,0.34,0.49,0.3415841584158416,0.4900990099009901,0.04498790978651422,0.14999999999999997
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,10.0,0.95,0.995,0.05,0.25,0.054455445544554455,0.2524752475247525,0.13866604933698146,0.2
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,15.0,0.95,0.995,0.01,0.1,0.01485148514851485,0.10396039603960396,0.06450010124311246,0.09000000000000001
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,20.0,0.95,0.995,0.0,0.08,0.0049504950495049506,0.08415841584158416,0.06851263532215209,0.08
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,25.0,0.95,0.995,0.0,0.04,0.0049504950495049506,0.04455445544554455,0.029536306795326928,0.04
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,30.0,0.95,0.995,0.0,0.03,0.0049504950495049506,0.034653465346534656,0.020522104452999144,0.03
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,35.0,0.95,0.995,0.0,0.01,0.0049504950495049506,0.01485148514851485,0.004511903275164127,0.01
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,40.0,0.95,0.995,0.0,0.01,0.0049504950495049506,0.01485148514851485,0.004511903275164127,0.01
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,45.0,0.95,0.995,0.0,0.03,0.0049504950495049506,0.034653465346534656,0.020522104452999144,0.03
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,50.0,0.95,0.995,0.0,0.03,0.0049504950495049506,0.034653465346534656,0.020522104452999144,0.03
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,55.0,0.95,0.995,0.0,0.02,0.0049504950495049506,0.024752475247524754,0.012034154114378451,0.02
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,60.0,0.95,0.995,0.0,0.01,0.0049504950495049506,0.01485148514851485,0.004511903275164127,0.01
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,65.0,0.95,0.995,0.0,0.01,0.0049504950495049506,0.01485148514851485,0.004511903275164127,0.01
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,70.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,75.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,80.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,85.0,0.95,0.995,0.0,0.01,0.0049504950495049506,0.01485148514851485,0.004511903275164127,0.01
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,90.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,95.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,100.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,105.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,110.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,115.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,120.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,125.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,130.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,135.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,140.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,145.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,150.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,155.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,160.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,165.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,170.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,175.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,180.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,185.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,190.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,195.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,200.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,205.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,210.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,215.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,220.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,225.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,230.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,235.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p95,240.0,0.95,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,5.0,0.975,0.95,0.89,0.89,0.8861386138613861,0.8861386138613861,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,10.0,0.975,0.95,0.86,0.88,0.8564356435643564,0.8762376237623762,0.0017312983231348687,0.020000000000000018
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,15.0,0.975,0.95,0.9,0.95,0.8960396039603961,0.9455445544554455,0.019037834881685846,0.04999999999999993
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,20.0,0.975,0.95,0.89,0.94,0.8861386138613861,0.9356435643564357,0.016791461854328088,0.04999999999999993
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,25.0,0.975,0.95,0.95,0.95,0.9455445544554455,0.9455445544554455,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,30.0,0.975,0.95,0.92,0.96,0.9158415841584159,0.9554455445544554,0.014752236268941558,0.039999999999999925
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,35.0,0.975,0.95,0.94,0.97,0.9356435643564357,0.9653465346534653,0.010597915777253268,0.030000000000000027
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,40.0,0.975,0.95,0.97,0.97,0.9653465346534653,0.9653465346534653,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,45.0,0.975,0.95,0.99,0.98,0.9851485148514851,0.9752475247524752,0.0023645605446351806,-0.010000000000000009
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,50.0,0.975,0.95,0.97,1.0,0.9653465346534653,0.995049504950495,0.03817736580098052,0.030000000000000027
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,55.0,0.975,0.95,0.98,1.0,0.9752475247524752,0.995049504950495,0.020233946712457016,0.020000000000000018
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,60.0,0.975,0.95,0.96,0.99,0.9554455445544554,0.9851485148514851,0.01969745487539046,0.030000000000000027
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,65.0,0.975,0.95,0.98,1.0,0.9752475247524752,0.995049504950495,0.020233946712457016,0.020000000000000018
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,70.0,0.975,0.95,0.97,1.0,0.9653465346534653,0.995049504950495,0.03817736580098052,0.030000000000000027
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,75.0,0.975,0.95,0.99,0.99,0.9851485148514851,0.9851485148514851,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,80.0,0.975,0.95,0.99,0.99,0.9851485148514851,0.9851485148514851,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,85.0,0.975,0.95,0.99,1.0,0.9851485148514851,0.995049504950495,0.006464456843674523,0.010000000000000009
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,90.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,95.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,100.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,105.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,110.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,115.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,120.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,125.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,130.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,135.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,140.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,145.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,150.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,155.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,160.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,165.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,170.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,175.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,180.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,185.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,190.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,195.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,200.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,205.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,210.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,215.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,220.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,225.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,230.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,235.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,240.0,0.975,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,5.0,0.975,0.975,0.58,0.59,0.5792079207920792,0.5891089108910891,0.00020201394185447377,0.010000000000000009
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,10.0,0.975,0.975,0.66,0.71,0.6584158415841584,0.7079207920792079,0.005749323844761525,0.04999999999999993
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,15.0,0.975,0.975,0.46,0.61,0.4603960396039604,0.6089108910891089,0.04497876761232325,0.14999999999999997
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,20.0,0.975,0.975,0.52,0.68,0.5198019801980198,0.6782178217821783,0.05395663014622859,0.16000000000000003
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,25.0,0.975,0.975,0.65,0.82,0.6485148514851485,0.8168316831683168,0.07944104817112987,0.16999999999999993
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,30.0,0.975,0.975,0.49,0.68,0.4900990099009901,0.6782178217821783,0.07551460640961341,0.19000000000000006
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,35.0,0.975,0.975,0.55,0.72,0.5495049504950495,0.7178217821782178,0.06391562701522083,0.16999999999999993
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,40.0,0.975,0.975,0.49,0.62,0.4900990099009901,0.6188118811881188,0.034054121322374536,0.13
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,45.0,0.975,0.975,0.56,0.71,0.5594059405940595,0.7079207920792079,0.049411805414239424,0.1499999999999999
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,50.0,0.975,0.975,0.61,0.76,0.6089108910891089,0.7574257425742574,0.05389796125590582,0.15000000000000002
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,55.0,0.975,0.975,0.53,0.7,0.5297029702970297,0.698019801980198,0.06218150803240968,0.16999999999999993
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,60.0,0.975,0.975,0.54,0.79,0.5396039603960396,0.7871287128712872,0.15141833279565808,0.25
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,65.0,0.975,0.975,0.57,0.84,0.5693069306930693,0.8366336633663366,0.19834995554943222,0.27
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,70.0,0.975,0.975,0.5,0.75,0.5,0.7475247524752475,0.1405677820716344,0.25
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,75.0,0.975,0.975,0.53,0.78,0.5297029702970297,0.7772277227722773,0.14831560539121783,0.25
ProviderA,M1_INDEPENDENT_REPLAY,ProviderA,rho_region_0p975,80.0,0.975,0.975,0.47,0.7,0.47029702970297027,0.698019801980198,0.11195691552972786,0.22999999999999998
